0.0,24.0,0.0
p,3,-128.0,24.0,-80.0,-128.0,24.0,-96.0,-112.0,32.0,-96.0,-144.0,-80.0,-144.0,-96.0,-136.0,-96.0,3,0
p,3,-112.0,32.0,-96.0,-112.0,32.0,-80.0,-128.0,24.0,-80.0,-136.0,-96.0,-136.0,-80.0,-144.0,-80.0,3,0
p,3,-128.0,24.0,-80.0,-112.0,32.0,-80.0,-128.0,32.0,-80.0,-144.0,24.0,-136.0,32.0,-144.0,32.0,3,0
p,3,-128.0,32.0,-80.0,-128.0,32.0,-40.0,-128.0,-8.0,-40.0,95.0,32.0,55.0,32.0,55.0,-8.0,3,0
p,3,-128.0,-8.0,-40.0,-128.0,24.0,-80.0,-128.0,32.0,-80.0,55.0,-8.0,95.0,24.0,95.0,32.0,3,0
p,3,-160.0,0.0,-40.0,-128.0,0.0,-40.0,-128.0,32.0,-40.0,-160.0,0.0,-144.0,0.0,-144.0,32.0,3,0
p,3,-128.0,32.0,-40.0,-160.0,32.0,-40.0,-160.0,0.0,-40.0,-144.0,32.0,-160.0,32.0,-160.0,0.0,3,0
p,2,-160.0,0.0,-40.0,-160.0,0.0,256.0,-128.0,0.0,256.0,-160.0,-40.0,-160.0,256.0,-144.0,256.0,2,0
p,2,-128.0,0.0,256.0,-128.0,0.0,-40.0,-160.0,0.0,-40.0,-144.0,256.0,-144.0,-40.0,-160.0,-40.0,2,0
p,4,-128.0,-8.0,-40.0,-128.0,-8.0,-88.0,-32.0,-8.0,-88.0,-128.0,-40.0,-128.0,-104.0,-32.0,-104.0,4,0
p,4,-32.0,-8.0,-88.0,-32.0,-8.0,-40.0,-128.0,-8.0,-40.0,-32.0,-104.0,-32.0,-40.0,-128.0,-40.0,4,0
p,2,-120.0,-16.0,-40.0,-112.0,-16.0,-40.0,-120.0,-8.0,-40.0,-120.0,-16.0,-112.0,-16.0,-120.0,-8.0,2,0
p,2,-120.0,-8.0,-40.0,-112.0,-16.0,-40.0,-112.0,-8.0,-40.0,-120.0,-8.0,-112.0,-16.0,-112.0,-8.0,2,0
p,2,-112.0,-16.0,-40.0,-112.0,-16.0,-76.0,-112.0,-8.0,-76.0,55.0,-16.0,99.0,-16.0,99.0,-8.0,2,0
p,2,-112.0,-8.0,-76.0,-112.0,-8.0,-40.0,-112.0,-16.0,-40.0,99.0,-8.0,55.0,-8.0,55.0,-16.0,2,0
p,2,-112.0,-16.0,-40.0,-120.0,-16.0,-88.0,-112.0,-16.0,-76.0,-112.0,-40.0,-120.0,-96.0,-112.0,-84.0,2,0
p,2,-120.0,-16.0,-88.0,-112.0,-16.0,-40.0,-120.0,-16.0,-40.0,-120.0,-96.0,-112.0,-40.0,-120.0,-40.0,2,0
p,2,-120.0,-16.0,-88.0,-40.0,-16.0,-88.0,-48.0,-16.0,-76.0,-120.0,-96.0,-40.0,-96.0,-48.0,-84.0,2,0
p,2,-48.0,-16.0,-76.0,-112.0,-16.0,-76.0,-120.0,-16.0,-88.0,-48.0,-84.0,-112.0,-84.0,-120.0,-96.0,2,0
p,2,-112.0,-16.0,-76.0,-48.0,-16.0,-76.0,-48.0,-8.0,-76.0,-112.0,-16.0,-48.0,-16.0,-48.0,-8.0,2,0
p,2,-48.0,-8.0,-76.0,-112.0,-8.0,-76.0,-112.0,-16.0,-76.0,-48.0,-8.0,-112.0,-8.0,-112.0,-16.0,2,0
p,2,-40.0,-16.0,-88.0,-32.0,-16.0,-24.0,-48.0,-16.0,-24.0,-40.0,-96.0,-32.0,-24.0,-48.0,-24.0,2,0
p,2,-48.0,-16.0,-24.0,-48.0,-16.0,-76.0,-40.0,-16.0,-88.0,-48.0,-24.0,-48.0,-84.0,-40.0,-96.0,2,0
p,2,-40.0,-16.0,-88.0,-32.0,-8.0,-96.0,-32.0,-16.0,-24.0,-40.0,-96.0,-32.0,-96.0,-32.0,-24.0,2,0
p,2,-48.0,-16.0,-76.0,-48.0,-16.0,-24.0,-48.0,-8.0,-24.0,-84.0,-16.0,-24.0,-16.0,-24.0,-8.0,2,0
p,2,-48.0,-8.0,-24.0,-48.0,-8.0,-76.0,-48.0,-16.0,-76.0,-24.0,-8.0,-84.0,-8.0,-84.0,-16.0,2,0
p,2,-48.0,-16.0,-24.0,-32.0,-16.0,-24.0,-32.0,-8.0,-24.0,-48.0,-16.0,-32.0,-16.0,-32.0,-8.0,2,0
p,2,-32.0,-8.0,-24.0,-48.0,-8.0,-24.0,-48.0,-16.0,-24.0,-32.0,-8.0,-48.0,-8.0,-48.0,-16.0,2,0
p,8,-120.0,-32.0,-88.0,152.0,-32.0,-96.0,152.0,-8.0,-96.0,-120.0,-32.0,152.0,-32.0,152.0,-8.0,8,0
p,8,152.0,-8.0,-96.0,-120.0,-8.0,-88.0,-120.0,-32.0,-88.0,152.0,-8.0,-120.0,-8.0,-120.0,-32.0,8,0
p,8,-120.0,-32.0,-88.0,-120.0,-8.0,-88.0,-120.0,-8.0,-24.0,111.0,-32.0,111.0,-8.0,39.0,-8.0,8,0
p,8,-120.0,-8.0,-24.0,-120.0,-32.0,-24.0,-120.0,-32.0,-88.0,39.0,-8.0,39.0,-32.0,111.0,-32.0,8,0
p,8,-128.0,-32.0,-24.0,-120.0,-32.0,-24.0,-120.0,-8.0,-24.0,-128.0,-32.0,-120.0,-32.0,-120.0,-8.0,8,0
p,8,-120.0,-8.0,-24.0,-128.0,-8.0,-24.0,-128.0,-32.0,-24.0,-120.0,-8.0,-128.0,-8.0,-128.0,-32.0,8,0
p,8,-128.0,-32.0,-64.0,-128.0,-32.0,-24.0,-128.0,-8.0,-24.0,-64.0,-32.0,-24.0,-32.0,-24.0,-8.0,8,0
p,8,-128.0,-8.0,-24.0,-128.0,-8.0,-64.0,-128.0,-32.0,-64.0,-24.0,-8.0,-64.0,-8.0,-64.0,-32.0,8,0
p,8,-144.0,-32.0,-64.0,-128.0,-32.0,-64.0,-128.0,-8.0,-64.0,-144.0,-32.0,-128.0,-32.0,-128.0,-8.0,8,0
p,8,-144.0,-32.0,-64.0,-128.0,-8.0,-64.0,-144.0,-8.0,-64.0,-144.0,-32.0,-128.0,-8.0,-144.0,-8.0,8,0
p,8,-144.0,-32.0,-64.0,-144.0,-8.0,-64.0,-144.0,-8.0,-40.0,79.0,-32.0,79.0,-8.0,55.0,-8.0,8,0
p,8,-144.0,-8.0,-40.0,-144.0,-32.0,-40.0,-144.0,-32.0,-64.0,55.0,-8.0,55.0,-32.0,79.0,-32.0,8,0
p,8,-152.0,-32.0,-40.0,-144.0,-32.0,-40.0,-144.0,-8.0,-40.0,-152.0,-32.0,-144.0,-32.0,-144.0,-8.0,8,0
p,8,-144.0,-8.0,-40.0,-152.0,-8.0,-40.0,-152.0,-32.0,-40.0,-144.0,-8.0,-152.0,-8.0,-152.0,-32.0,8,0
p,8,-40.0,-32.0,-88.0,-40.0,-32.0,-40.0,-40.0,-16.0,-40.0,-96.0,-32.0,-40.0,-32.0,-40.0,-16.0,8,0
p,8,-40.0,-16.0,-40.0,-40.0,-16.0,-88.0,-40.0,-32.0,-88.0,-40.0,-16.0,-96.0,-16.0,-96.0,-32.0,8,0
p,8,-40.0,-32.0,-40.0,-32.0,-32.0,-40.0,-32.0,-16.0,-40.0,-40.0,-32.0,-32.0,-32.0,-32.0,-16.0,8,0
p,8,-32.0,-16.0,-40.0,-40.0,-16.0,-40.0,-40.0,-32.0,-40.0,-32.0,-16.0,-40.0,-16.0,-40.0,-32.0,8,0
p,8,-32.0,-32.0,-40.0,-32.0,-32.0,-96.0,-32.0,-8.0,-96.0,55.0,-32.0,111.0,-32.0,111.0,-8.0,8,0
p,8,-32.0,-8.0,-96.0,-32.0,-8.0,-40.0,-32.0,-32.0,-40.0,111.0,-8.0,55.0,-8.0,55.0,-32.0,8,0
p,2,-32.0,-16.0,-40.0,-32.0,-8.0,-40.0,-32.0,-8.0,-24.0,55.0,-16.0,55.0,-8.0,39.0,-8.0,2,0
p,2,-32.0,-8.0,-24.0,-32.0,-16.0,-24.0,-32.0,-16.0,-40.0,39.0,-8.0,39.0,-16.0,55.0,-16.0,2,0
p,8,-128.0,-8.0,8.0,-120.0,-8.0,8.0,-120.0,-32.0,8.0,143.0,-8.0,135.0,-8.0,135.0,-32.0,8,0
p,8,-120.0,-32.0,24.0,-120.0,-32.0,8.0,-120.0,-8.0,8.0,-9.0,-32.0,7.0,-32.0,7.0,-8.0,8,0
p,8,-120.0,-8.0,8.0,-120.0,-8.0,24.0,-120.0,-32.0,24.0,7.0,-8.0,-9.0,-8.0,-9.0,-32.0,8,0
p,8,-128.0,-32.0,8.0,-128.0,-32.0,16.0,-128.0,-8.0,16.0,8.0,-32.0,16.0,-32.0,16.0,-8.0,8,0
p,8,-128.0,-8.0,16.0,-128.0,-8.0,8.0,-128.0,-32.0,8.0,16.0,-8.0,8.0,-8.0,8.0,-32.0,8,0
p,8,-128.0,-32.0,16.0,-152.0,-32.0,16.0,-128.0,-8.0,16.0,143.0,-32.0,167.0,-32.0,143.0,-8.0,8,0
p,8,-128.0,-8.0,16.0,-152.0,-32.0,16.0,-152.0,-8.0,16.0,143.0,-8.0,167.0,-32.0,167.0,-8.0,8,0
p,8,-152.0,-32.0,16.0,-152.0,-32.0,-4.0,-152.0,-8.0,-4.0,-1.0,-32.0,19.0,-32.0,19.0,-8.0,8,0
p,8,-152.0,-8.0,-4.0,-152.0,-8.0,16.0,-152.0,-32.0,16.0,19.0,-8.0,-1.0,-8.0,-1.0,-32.0,8,0
p,8,-152.0,-32.0,-20.0,-152.0,-32.0,-40.0,-152.0,-8.0,-40.0,35.0,-32.0,55.0,-32.0,55.0,-8.0,8,0
p,8,-152.0,-8.0,-40.0,-152.0,-8.0,-20.0,-152.0,-32.0,-20.0,55.0,-8.0,35.0,-8.0,35.0,-32.0,8,0
p,8,-152.0,-24.0,-20.0,-152.0,-24.0,-4.0,-152.0,-32.0,-4.0,35.0,-24.0,19.0,-24.0,19.0,-32.0,8,0
p,8,-152.0,-32.0,-4.0,-152.0,-32.0,-20.0,-152.0,-24.0,-20.0,19.0,-32.0,35.0,-32.0,35.0,-24.0,8,0
p,4,-152.0,-8.0,-40.0,-32.0,-8.0,24.0,-152.0,-8.0,24.0,-152.0,-40.0,-32.0,24.0,-152.0,24.0,4,0
p,3,-152.0,-8.0,-20.0,-152.0,-8.0,-4.0,-160.0,-8.0,-4.0,-152.0,-20.0,-152.0,-4.0,-160.0,-4.0,3,0
p,3,-160.0,-8.0,-4.0,-160.0,-8.0,-20.0,-152.0,-8.0,-20.0,-160.0,-4.0,-160.0,-20.0,-152.0,-20.0,3,0
p,3,-160.0,-8.0,-32.0,-160.0,-8.0,8.0,-176.0,-8.0,8.0,-160.0,-32.0,-160.0,8.0,-176.0,8.0,3,0
p,3,-176.0,-8.0,8.0,-176.0,-8.0,-32.0,-160.0,-8.0,-32.0,-176.0,8.0,-176.0,-32.0,-160.0,-32.0,3,0
p,3,-176.0,-8.0,-20.0,-176.0,-8.0,-4.0,-192.0,0.0,-4.0,-176.0,-20.0,-176.0,-4.0,-192.0,-4.0,3,0
p,3,-192.0,0.0,-4.0,-192.0,0.0,-20.0,-176.0,-8.0,-20.0,-192.0,-4.0,-192.0,-20.0,-176.0,-20.0,3,0
p,3,-176.0,-8.0,-4.0,-176.0,-8.0,8.0,-176.0,0.0,8.0,-4.0,-8.0,8.0,-8.0,8.0,0.0,3,0
p,3,-176.0,0.0,8.0,-176.0,0.0,-4.0,-176.0,-8.0,-4.0,8.0,0.0,-4.0,0.0,-4.0,-8.0,3,0
p,3,-176.0,-8.0,-4.0,-176.0,0.0,-4.0,-192.0,0.0,-4.0,-176.0,-8.0,-176.0,0.0,-192.0,0.0,3,0
p,3,-176.0,-8.0,8.0,-160.0,-8.0,8.0,-160.0,0.0,8.0,-176.0,-8.0,-160.0,-8.0,-160.0,0.0,3,0
p,3,-160.0,0.0,8.0,-176.0,0.0,8.0,-176.0,-8.0,8.0,-160.0,0.0,-176.0,0.0,-176.0,-8.0,3,0
p,3,-176.0,-8.0,-32.0,-176.0,-8.0,-20.0,-176.0,0.0,-20.0,-32.0,-8.0,-20.0,-8.0,-20.0,0.0,3,0
p,3,-176.0,0.0,-20.0,-176.0,0.0,-32.0,-176.0,-8.0,-32.0,-20.0,0.0,-32.0,0.0,-32.0,-8.0,3,0
p,3,-160.0,-8.0,-32.0,-176.0,-8.0,-32.0,-176.0,0.0,-32.0,175.0,-8.0,191.0,-8.0,191.0,0.0,3,0
p,3,-176.0,0.0,-32.0,-160.0,0.0,-32.0,-160.0,-8.0,-32.0,191.0,0.0,175.0,0.0,175.0,-8.0,3,0
p,3,-176.0,-8.0,-20.0,-192.0,0.0,-20.0,-176.0,0.0,-20.0,191.0,-8.0,207.0,0.0,191.0,0.0,3,0
p,8,-152.0,-24.0,-4.0,-160.0,-24.0,-4.0,-160.0,-8.0,-4.0,167.0,-24.0,175.0,-24.0,175.0,-8.0,8,0
p,8,-160.0,-8.0,-4.0,-152.0,-8.0,-4.0,-152.0,-24.0,-4.0,175.0,-8.0,167.0,-8.0,167.0,-24.0,8,0
p,8,-152.0,-24.0,-20.0,-152.0,-8.0,-20.0,-160.0,-8.0,-20.0,-152.0,-24.0,-152.0,-8.0,-160.0,-8.0,8,0
p,8,-160.0,-8.0,-20.0,-160.0,-24.0,-20.0,-152.0,-24.0,-20.0,-160.0,-8.0,-160.0,-24.0,-152.0,-24.0,8,0
p,8,-152.0,-24.0,-20.0,-160.0,-24.0,-4.0,-152.0,-24.0,-4.0,-152.0,-20.0,-160.0,-4.0,-152.0,-4.0,8,0
p,8,-160.0,-24.0,-4.0,-152.0,-24.0,-20.0,-160.0,-24.0,-20.0,-160.0,-4.0,-152.0,-20.0,-160.0,-20.0,8,0
p,4,-152.0,-8.0,-40.0,-32.0,-8.0,-40.0,-32.0,-8.0,24.0,-152.0,-40.0,-32.0,-40.0,-32.0,24.0,4,0
p,8,-120.0,-32.0,24.0,-120.0,-8.0,24.0,-88.0,-8.0,24.0,135.0,-32.0,135.0,-8.0,103.0,-8.0,8,0
p,8,-88.0,-8.0,24.0,-88.0,-32.0,24.0,-120.0,-32.0,24.0,103.0,-8.0,103.0,-32.0,135.0,-32.0,8,0
p,8,-88.0,-32.0,24.0,-88.0,-24.0,24.0,-72.0,-24.0,24.0,103.0,-32.0,103.0,-24.0,87.0,-24.0,8,0
p,8,-72.0,-24.0,24.0,-72.0,-32.0,24.0,-88.0,-32.0,24.0,87.0,-24.0,87.0,-32.0,103.0,-32.0,8,0
p,8,-72.0,-32.0,24.0,-72.0,-8.0,24.0,64.0,-8.0,24.0,87.0,-32.0,87.0,-8.0,-49.0,-8.0,8,0
p,8,80.0,-32.0,24.0,80.0,-8.0,24.0,152.0,-8.0,24.0,-65.0,-32.0,-65.0,-8.0,-137.0,-8.0,8,0
p,8,152.0,-8.0,24.0,152.0,-32.0,24.0,80.0,-32.0,24.0,-137.0,-8.0,-137.0,-32.0,-65.0,-32.0,8,0
p,8,152.0,-32.0,24.0,152.0,-8.0,24.0,152.0,-8.0,-96.0,24.0,-32.0,24.0,-8.0,-96.0,-8.0,8,0
p,8,152.0,-8.0,-96.0,152.0,-32.0,-96.0,152.0,-32.0,24.0,-96.0,-8.0,-96.0,-32.0,24.0,-32.0,8,0
p,8,-88.0,-8.0,24.0,-72.0,-8.0,24.0,-72.0,-8.0,32.0,-88.0,24.0,-72.0,24.0,-72.0,32.0,8,0
p,8,-72.0,-8.0,32.0,-88.0,-8.0,32.0,-88.0,-8.0,24.0,-72.0,32.0,-88.0,32.0,-88.0,24.0,8,0
p,8,-88.0,-8.0,24.0,-88.0,-8.0,32.0,-88.0,-24.0,32.0,-9.0,-8.0,-17.0,-8.0,-17.0,-24.0,8,0
p,8,-88.0,-24.0,32.0,-88.0,-24.0,24.0,-88.0,-8.0,24.0,-17.0,-24.0,-9.0,-24.0,-9.0,-8.0,8,0
p,8,-72.0,-24.0,24.0,-72.0,-24.0,32.0,-72.0,-8.0,32.0,24.0,-24.0,32.0,-24.0,32.0,-8.0,8,0
p,8,-72.0,-8.0,32.0,-72.0,-8.0,24.0,-72.0,-24.0,24.0,32.0,-8.0,24.0,-8.0,24.0,-24.0,8,0
p,8,-72.0,-24.0,24.0,-88.0,-24.0,24.0,-88.0,-24.0,32.0,-72.0,24.0,-88.0,24.0,-88.0,32.0,8,0
p,8,-88.0,-24.0,32.0,-72.0,-24.0,32.0,-72.0,-24.0,24.0,-88.0,32.0,-72.0,32.0,-72.0,24.0,8,0
p,8,80.0,-24.0,24.0,80.0,-24.0,32.0,80.0,-8.0,32.0,24.0,-24.0,32.0,-24.0,32.0,-8.0,8,0
p,8,80.0,-8.0,32.0,80.0,-8.0,24.0,80.0,-24.0,24.0,32.0,-8.0,24.0,-8.0,24.0,-24.0,8,0
p,3,-32.0,-8.0,-96.0,152.0,-8.0,-96.0,152.0,-8.0,248.0,-32.0,-96.0,152.0,-96.0,152.0,248.0,3,0
p,3,152.0,-8.0,248.0,-32.0,-8.0,248.0,-32.0,-8.0,-96.0,152.0,248.0,-32.0,248.0,-32.0,-96.0,3,0
p,10,-72.0,-32.0,32.0,-40.0,-32.0,32.0,-40.0,-8.0,32.0,-72.0,-32.0,-40.0,-32.0,-40.0,-8.0,10,0
p,10,-72.0,-32.0,32.0,-40.0,-8.0,32.0,-72.0,-8.0,32.0,-72.0,-32.0,-40.0,-8.0,-72.0,-8.0,10,0
p,10,-88.0,-32.0,32.0,-72.0,-32.0,32.0,-72.0,-24.0,32.0,-88.0,-32.0,-72.0,-32.0,-72.0,-24.0,10,0
p,10,-72.0,-24.0,32.0,-88.0,-24.0,32.0,-88.0,-32.0,32.0,-72.0,-24.0,-88.0,-24.0,-88.0,-32.0,10,0
p,10,-88.0,-32.0,32.0,-88.0,-8.0,32.0,-152.0,-8.0,32.0,-88.0,-32.0,-88.0,-8.0,-152.0,-8.0,10,0
p,10,-152.0,-8.0,32.0,-152.0,-32.0,32.0,-88.0,-32.0,32.0,-152.0,-8.0,-152.0,-32.0,-88.0,-32.0,10,0
p,10,-152.0,-32.0,32.0,-152.0,-8.0,32.0,-152.0,-8.0,248.0,-17.0,-32.0,-17.0,-8.0,-233.0,-8.0,10,0
p,10,-152.0,-8.0,248.0,-152.0,-32.0,248.0,-152.0,-32.0,32.0,-233.0,-8.0,-233.0,-32.0,-17.0,-32.0,10,0
p,10,-152.0,-32.0,248.0,-152.0,-8.0,248.0,-40.0,-8.0,248.0,167.0,-32.0,167.0,-8.0,55.0,-8.0,10,0
p,10,-40.0,-8.0,248.0,-40.0,-32.0,248.0,-152.0,-32.0,248.0,55.0,-8.0,55.0,-32.0,167.0,-32.0,10,0
p,10,-40.0,-32.0,248.0,-40.0,-8.0,248.0,-40.0,-8.0,128.0,248.0,-32.0,248.0,-8.0,128.0,-8.0,10,0
p,10,-40.0,-8.0,128.0,-40.0,-32.0,128.0,-40.0,-32.0,248.0,128.0,-8.0,128.0,-32.0,248.0,-32.0,10,0
p,10,-40.0,-32.0,112.0,-40.0,-32.0,128.0,-40.0,-24.0,128.0,112.0,-32.0,128.0,-32.0,128.0,-24.0,10,0
p,10,-40.0,-32.0,112.0,-40.0,-24.0,128.0,-40.0,-24.0,112.0,112.0,-32.0,128.0,-24.0,112.0,-24.0,10,0
p,10,-40.0,-32.0,112.0,-40.0,-8.0,112.0,-40.0,-8.0,32.0,112.0,-32.0,112.0,-8.0,32.0,-8.0,10,0
p,10,-40.0,-8.0,32.0,-40.0,-32.0,32.0,-40.0,-32.0,112.0,32.0,-8.0,32.0,-32.0,112.0,-32.0,10,0
p,8,-40.0,-24.0,112.0,-32.0,-24.0,112.0,-40.0,-8.0,112.0,-40.0,-24.0,-32.0,-24.0,-40.0,-8.0,8,0
p,8,-40.0,-8.0,112.0,-32.0,-24.0,112.0,-32.0,-8.0,112.0,-40.0,-8.0,-32.0,-24.0,-32.0,-8.0,8,0
p,8,-40.0,-24.0,128.0,-40.0,-8.0,128.0,-32.0,-8.0,128.0,55.0,-24.0,55.0,-8.0,47.0,-8.0,8,0
p,8,-40.0,-24.0,128.0,-32.0,-8.0,128.0,-32.0,-24.0,128.0,55.0,-24.0,47.0,-8.0,47.0,-24.0,8,0
p,8,-32.0,-24.0,128.0,-40.0,-24.0,112.0,-40.0,-24.0,128.0,-32.0,128.0,-40.0,112.0,-40.0,128.0,8,0
p,8,-32.0,-24.0,128.0,-32.0,-24.0,112.0,-40.0,-24.0,112.0,-32.0,128.0,-32.0,112.0,-40.0,112.0,8,0
p,8,80.0,-32.0,24.0,64.0,-32.0,24.0,64.0,-24.0,24.0,-65.0,-32.0,-49.0,-32.0,-49.0,-24.0,8,0
p,8,64.0,-24.0,24.0,80.0,-24.0,24.0,80.0,-32.0,24.0,-49.0,-24.0,-65.0,-24.0,-65.0,-32.0,8,0
p,8,64.0,-32.0,24.0,-72.0,-32.0,24.0,64.0,-8.0,24.0,-49.0,-32.0,87.0,-32.0,-49.0,-8.0,8,0
p,8,64.0,-24.0,32.0,64.0,-24.0,24.0,64.0,-8.0,24.0,-17.0,-24.0,-9.0,-24.0,-9.0,-8.0,8,0
p,8,80.0,-24.0,24.0,64.0,-24.0,32.0,80.0,-24.0,32.0,80.0,24.0,64.0,32.0,80.0,32.0,8,0
p,8,64.0,-24.0,32.0,80.0,-24.0,24.0,64.0,-24.0,24.0,64.0,32.0,80.0,24.0,64.0,24.0,8,0
p,9,-32.0,-32.0,32.0,32.0,-32.0,32.0,32.0,-8.0,32.0,-32.0,-32.0,32.0,-32.0,32.0,-8.0,9,0
p,9,32.0,-8.0,32.0,-32.0,-8.0,32.0,-32.0,-32.0,32.0,32.0,-8.0,-32.0,-8.0,-32.0,-32.0,9,0
p,9,32.0,-32.0,32.0,32.0,-32.0,72.0,32.0,-8.0,72.0,32.0,-32.0,72.0,-32.0,72.0,-8.0,9,0
p,9,32.0,-8.0,72.0,32.0,-8.0,32.0,32.0,-32.0,32.0,72.0,-8.0,32.0,-8.0,32.0,-32.0,9,0
p,9,32.0,-32.0,72.0,32.0,-32.0,88.0,32.0,-24.0,88.0,72.0,-32.0,88.0,-32.0,88.0,-24.0,9,0
p,9,32.0,-24.0,88.0,32.0,-24.0,72.0,32.0,-32.0,72.0,88.0,-24.0,72.0,-24.0,72.0,-32.0,9,0
p,9,32.0,-32.0,88.0,32.0,-32.0,248.0,32.0,-8.0,248.0,88.0,-32.0,248.0,-32.0,248.0,-8.0,9,0
p,9,32.0,-8.0,248.0,32.0,-8.0,88.0,32.0,-32.0,88.0,248.0,-8.0,88.0,-8.0,88.0,-32.0,9,0
p,9,32.0,-32.0,248.0,8.0,-32.0,248.0,8.0,-8.0,248.0,-17.0,-32.0,7.0,-32.0,7.0,-8.0,9,0
p,9,8.0,-8.0,248.0,32.0,-8.0,248.0,32.0,-32.0,248.0,7.0,-8.0,-17.0,-8.0,-17.0,-32.0,9,0
p,9,8.0,-32.0,248.0,-8.0,-32.0,248.0,-8.0,-24.0,248.0,7.0,-32.0,23.0,-32.0,23.0,-24.0,9,0
p,9,-8.0,-24.0,248.0,8.0,-24.0,248.0,8.0,-32.0,248.0,23.0,-24.0,7.0,-24.0,7.0,-32.0,9,0
p,9,-8.0,-32.0,248.0,-32.0,-32.0,248.0,-32.0,-8.0,248.0,23.0,-32.0,47.0,-32.0,47.0,-8.0,9,0
p,9,-32.0,-8.0,248.0,-8.0,-8.0,248.0,-8.0,-32.0,248.0,47.0,-8.0,23.0,-8.0,23.0,-32.0,9,0
p,9,-32.0,-32.0,248.0,-32.0,-32.0,128.0,-32.0,-8.0,128.0,-233.0,-32.0,-113.0,-32.0,-113.0,-8.0,9,0
p,9,-32.0,-8.0,128.0,-32.0,-8.0,248.0,-32.0,-32.0,248.0,-113.0,-8.0,-233.0,-8.0,-233.0,-32.0,9,0
p,9,-32.0,-32.0,128.0,-32.0,-32.0,112.0,-32.0,-24.0,112.0,-113.0,-32.0,-97.0,-32.0,-97.0,-24.0,9,0
p,9,-32.0,-32.0,128.0,-32.0,-24.0,112.0,-32.0,-24.0,128.0,-113.0,-32.0,-97.0,-24.0,-113.0,-24.0,9,0
